date,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,hd_10,hd_100,windgusts_10m,Target
2018/4/16 4:00,32.7,100,32.6,3.07,5.8,4.380776423,4.450589593,5.6,0.6852
2018/4/16 5:00,32.4,97,31.6,3.14,5.95,4.328416545,4.415683008,6.1,0.6817
2018/4/16 6:00,32.1,95,30.8,3.76,6.41,4.276056667,4.310963252,6.7,0.6781
2018/4/16 7:00,33,91,30.6,4.14,6.74,4.36332313,4.398229715,8.7,0.6746
2018/4/16 8:00,34.2,86,30.4,4.95,7.47,4.468042885,4.50294947,10,0.6711
2018/4/16 9:00,35.1,82,30.1,5.32,7.92,4.64257581,4.64257581,11.2,0.6676
2018/4/16 10:00,35.7,78,29.6,5.51,8.11,4.64257581,4.660029103,11.6,0.664
2018/4/16 11:00,36.7,74,29.2,5.57,8.2,4.555309348,4.555309348,12.1,0.6605
2018/4/16 12:00,37.5,71,28.8,5.02,7.34,4.607669225,4.607669225,11.9,0.6646
2018/4/16 13:00,36.8,72,28.5,5.51,8.12,4.64257581,4.64257581,11.4,0.6764
2018/4/16 14:00,36.3,74,28.6,5.41,8.32,4.64257581,4.64257581,11.5,0.6882
2018/4/16 15:00,36.2,75,29,5.25,7.96,4.57276264,4.590215933,11.1,0.6999
2018/4/16 16:00,35.2,80,29.5,4.67,8.04,4.537856055,4.607669225,10.7,0.7117
2018/4/16 17:00,34,78,27.9,5.6,9.46,4.991641661,5.026548246,11.3,0.7235
2018/4/16 18:00,31.8,82,26.8,5.36,8.98,4.956735076,5.009094953,11.3,0.7236
2018/4/16 19:00,30.3,82,25.3,4.88,8.49,4.904375198,4.921828491,10.7,0.712
2018/4/16 20:00,29.7,78,23.8,5.69,9.61,4.886921906,4.921828491,10.9,0.7005
2018/4/16 21:00,28.3,82,23.4,5.82,9.85,4.921828491,4.939281783,12.4,0.6889
2018/4/16 22:00,27.3,86,23.6,5.28,9.16,4.886921906,4.904375198,11.8,0.6773
2018/4/16 23:00,27.1,74,20,6.07,10.16,4.869468613,4.886921906,12.2,0.6658
2018/4/17 0:00,25.7,78,19.7,5.51,9.43,4.764748858,4.799655443,12.3,0.6542
2018/4/17 1:00,25.5,81,20.4,5.1,8.81,4.694935688,4.747295565,10.9,0.6427
2018/4/17 2:00,25.5,82,20.7,4.81,8.2,4.64257581,4.71238898,10.1,0.6311
2018/4/17 3:00,25.3,83,20.9,4.64,8.01,4.590215933,4.660029103,9.4,0.6195
2018/4/17 4:00,25.1,80,19.9,4.95,8.43,4.57276264,4.625122518,9.7,0.608
2018/4/17 5:00,24.9,78,19,4.85,8.24,4.57276264,4.607669225,9.8,0.6084
2018/4/17 6:00,25.7,82,20.9,4.09,7.38,4.328416545,4.4331363,9.6,0.6209
2018/4/17 7:00,25.3,81,20.4,4.72,7.97,4.345869837,4.398229715,8.9,0.6334
2018/4/17 8:00,26.4,76,19.9,5.94,9.46,4.590215933,4.590215933,12.7,0.6459
2018/4/17 9:00,29.2,63,18.3,6.54,10.04,4.817108736,4.799655443,13.7,0.6584
2018/4/17 10:00,30.8,61,18.8,6.38,9.93,4.869468613,4.869468613,13.7,0.6709
2018/4/17 11:00,32,60,19.8,7.1,10.95,4.886921906,4.869468613,14.9,0.6834
2018/4/17 12:00,32.9,61,21.1,7.2,11.13,4.956735076,4.956735076,15.4,0.707
2018/4/17 13:00,33.6,62,22,6.39,10.15,5.009094953,5.009094953,15.1,0.7417
2018/4/17 14:00,34.6,61,22.5,5.92,9.71,4.991641661,5.009094953,14.1,0.7764
2018/4/17 15:00,35.3,61,23.2,6.31,10.22,4.974188368,4.991641661,13.5,0.8111
2018/4/17 16:00,35,62,23.1,5.85,9.65,5.009094953,5.009094953,13.3,0.8458
2018/4/17 17:00,34.3,65,23.7,5.38,9.18,4.886921906,4.904375198,12.3,0.8805
2018/4/17 18:00,33,75,26,4.96,8.49,4.869468613,4.921828491,11.2,0.864
2018/4/17 19:00,31.7,77,25.3,4.83,8.71,4.939281783,4.974188368,9.9,0.7964
2018/4/17 20:00,30.8,77,24.6,4.49,8.1,5.009094953,5.061454831,9.8,0.7288
2018/4/17 21:00,30.1,79,24.5,4.05,7.43,5.061454831,5.131268001,9.1,0.6612
2018/4/17 22:00,29,83,24.6,3.42,6.74,4.974188368,5.078908123,8.1,0.5936
2018/4/17 23:00,27.4,88,24.2,3.41,7.18,4.799655443,4.939281783,6.7,0.5259
2018/4/18 0:00,28.5,86,24.9,3.73,6.96,4.852015321,4.921828491,7.3,0.4583
2018/4/18 1:00,28,87,24.8,3.51,6.65,4.799655443,4.921828491,7.3,0.3907
2018/4/18 2:00,25.9,91,23.8,3.7,7.54,4.71238898,4.817108736,7.1,0.3231
2018/4/18 3:00,26.1,92,24,3.14,6.58,4.869468613,5.009094953,7.3,0.2555
2018/4/18 4:00,25.8,92,23.9,2.8,6.06,4.677482395,4.939281783,6,0.1879
2018/4/18 5:00,25,93,23.4,2.5,5.82,4.747295565,4.991641661,5.4,0.1471
2018/4/18 6:00,28.5,89,25.8,2.6,5,4.677482395,4.921828491,4.7,0.1331
2018/4/18 7:00,31.5,80,25.9,2.75,4.37,4.886921906,4.904375198,6.4,0.1191
2018/4/18 8:00,33.2,76,26.4,1.99,3.01,5.026548246,5.078908123,6.4,0.1052
2018/4/18 9:00,35.4,69,26.2,2.31,3.48,5.026548246,5.026548246,5.9,0.0912
2018/4/18 10:00,35.7,68,26,2.37,3.67,5.201081171,5.218534463,5.9,0.0772
2018/4/18 11:00,36,67,26,2.19,3.47,5.532693729,5.567600314,5.9,0.0632
2018/4/18 12:00,37.2,63,25.7,1.56,2.9,5.410520681,5.515240436,5.7,0.0925
2018/4/18 13:00,37.5,63,26.1,1.2,2.36,5.550147021,5.654866776,4.7,0.1649
2018/4/18 14:00,37.4,64,26.2,1.2,2.51,6.195918845,6.195918845,4,0.2374
2018/4/18 15:00,37.4,64,26.3,2.69,4.72,0.383972435,0.366519143,6.7,0.3098
2018/4/18 16:00,35.2,72,27.1,3.62,5.59,0.488692191,0.471238898,7.9,0.3823
2018/4/18 17:00,33.3,75,26.4,3.14,4.98,0.383972435,0.383972435,8.5,0.4547
2018/4/18 18:00,31.1,79,25.2,1.43,3.34,6.073745797,0.157079633,6.7,0.5109
2018/4/18 19:00,30.4,83,25.8,0.51,1.7,4.904375198,0.052359878,2.1,0.5507
2018/4/18 20:00,29.6,83,25.1,2.06,3.4,5.777039824,6.038839212,2.7,0.5906
2018/4/18 21:00,29.6,81,24.6,3.06,6.01,6.091199089,6.23082543,5.1,0.6304
2018/4/18 22:00,30.3,79,24.5,3.62,7.3,6.178465552,6.283185307,6.8,0.6703
2018/4/18 23:00,32.1,76,25.4,4.1,8,0.226892803,0.314159265,7.5,0.7102
2018/4/19 0:00,32.3,72,24.4,3.76,7.59,0.296705973,0.314159265,8,0.75
2018/4/19 1:00,31.6,76,24.8,3.4,7.22,6.283185307,0.087266463,7.1,0.7899
2018/4/19 2:00,31,80,25.6,4.23,8.41,6.16101226,6.23082543,7.7,0.8297
2018/4/19 3:00,31.2,70,22.5,5,9.52,6.283185307,0.06981317,9.7,0.8696
2018/4/19 4:00,30.8,72,22.7,5.02,8.9,6.195918845,6.265732015,9.8,0.9094
2018/4/19 5:00,30.3,74,23.1,5.14,8.92,6.16101226,6.213372137,9.5,0.9129
2018/4/19 6:00,32.2,71,24,4.59,8.59,6.003932627,6.073745797,10.5,0.88
2018/4/19 7:00,33.4,64,22.5,6.12,9.57,6.091199089,6.091199089,13.5,0.847
2018/4/19 8:00,33.9,65,23.2,5.73,8.71,6.003932627,6.021385919,12.8,0.8141
2018/4/19 9:00,34.4,63,23.1,5.95,9.15,5.986479334,6.003932627,12.9,0.7811
2018/4/19 10:00,34.3,61,22.3,6.07,9.23,5.986479334,5.969026042,13.1,0.7482
2018/4/19 11:00,37.3,55,22.5,6.37,9.15,5.899212872,5.899212872,14,0.7152
2018/4/19 12:00,38.9,53,23.3,5.85,8.38,5.934119457,5.934119457,14,0.6745
2018/4/19 13:00,40.5,52,24.3,5.32,7.46,6.003932627,5.969026042,13.1,0.6259
2018/4/19 14:00,40.8,53,24.8,5,7.06,6.003932627,6.003932627,12.4,0.5773
2018/4/19 15:00,40.6,50,23.2,4.51,6.32,6.213372137,6.195918845,11.3,0.5287
2018/4/19 16:00,40.1,50,22.9,4.03,5.74,6.16101226,6.16101226,10.2,0.4801
2018/4/19 17:00,39,53,23.1,2.64,4.14,5.777039824,5.934119457,8.7,0.4315
2018/4/19 18:00,35.7,63,24.1,2,3.67,4.660029103,5.166174586,5.4,0.4034
2018/4/19 19:00,32.9,67,23.2,3.03,4.81,4.57276264,5.078908123,4.5,0.3959
2018/4/19 20:00,32.1,68,22.8,3.22,6.3,5.340707511,5.445427266,4.8,0.3883
2018/4/19 21:00,31.3,69,22.3,3.49,8.08,5.131268001,5.253441049,5.9,0.3807
2018/4/19 22:00,32,69,22.9,4.11,8.86,5.427973974,5.567600314,7.4,0.3732
2018/4/19 23:00,31.4,70,22.7,3.97,8.41,5.689773362,5.811946409,7.8,0.3656
2018/4/20 0:00,30.2,73,22.7,3.5,7.82,5.742133239,5.916666164,7.4,0.3581
2018/4/20 1:00,29.2,77,23,3.33,7.47,5.707226654,5.934119457,6.3,0.3505
2018/4/20 2:00,28.4,81,23.4,3.08,6.89,5.654866776,5.951572749,5.9,0.343
2018/4/20 3:00,27.7,85,24,3,6.58,5.637413484,5.934119457,5.3,0.3354
2018/4/20 4:00,27.4,88,24.3,2.97,6.48,5.707226654,5.934119457,5.2,0.3278
2018/4/20 5:00,27.2,89,24.5,2.88,6.14,5.689773362,5.951572749,5.1,0.3117
2018/4/20 6:00,31.7,80,26.2,2.77,5.55,5.567600314,5.829399702,5.1,0.2868
2018/4/20 7:00,37,67,27.2,2.53,3.76,5.969026042,5.986479334,6,0.262
2018/4/20 8:00,40.7,53,24.8,2.73,3.75,6.143558967,6.126105675,6.8,0.2372
2018/4/20 9:00,43.3,46,24.1,3.1,4.22,6.021385919,6.038839212,7.8,0.2124
2018/4/20 10:00,45.3,43,23.9,3.32,4.41,6.003932627,6.056292504,8.4,0.1875
2018/4/20 11:00,46.9,39,23.5,3.32,4.33,5.916666164,5.951572749,8.5,0.1627
2018/4/20 12:00,48.3,37,23.1,3.45,4.52,5.759586532,5.794493117,8.8,0.1386
2018/4/20 13:00,49.2,34,22,3.45,4.47,5.759586532,5.811946409,8.9,0.1151
2018/4/20 14:00,49.5,31,19.7,3.18,4.18,5.864306287,5.916666164,8.7,0.0916
2018/4/20 15:00,49.8,29,19,2.66,3.54,5.934119457,6.003932627,8,0.0681
2018/4/20 16:00,49.2,33,21.3,1.9,2.5,6.283185307,6.283185307,6.7,0.0446
2018/4/20 17:00,46.2,44,25.4,1.75,2.69,1.029744259,1.029744259,4.9,0.0211
2018/4/20 18:00,38.3,60,25.5,2.12,4.26,1.902408885,1.727875959,3.9,0.0116
2018/4/20 19:00,33.4,69,24.4,2.33,4.03,2.111848395,1.815142422,4,0.016
2018/4/20 20:00,31.7,72,23.9,1.84,3.67,2.35619449,2.024581932,3.8,0.0205
2018/4/20 21:00,30.7,74,23.5,1.53,2.62,2.949606436,2.321287905,2.8,0.0249
2018/4/20 22:00,29.4,76,22.7,1.84,1.92,3.525565089,2.984513021,3,0.0294
2018/4/20 23:00,28.6,76,22,1.75,1.75,3.682644722,3.368485456,3,0.0338
2018/4/21 0:00,28.5,74,21.2,2.42,2.06,3.804817769,3.647738137,3.7,0.0382
2018/4/21 1:00,28.6,72,20.6,2.06,2.48,4.031710572,3.961897402,3.8,0.0427
2018/4/21 2:00,28.6,72,20.6,2.12,2.48,3.926990817,3.892084232,3.7,0.0471
2018/4/21 3:00,29.1,68,19.9,2.41,4.04,3.979350695,3.979350695,3.9,0.0516
2018/4/21 4:00,29.7,67,20,1.91,4.24,3.892084232,3.926990817,3.9,0.056
2018/4/21 5:00,29.9,68,20.4,1.97,3.83,3.665191429,3.717551307,3,0.0604
2018/4/21 6:00,33.4,63,22,1.99,3.3,3.455751919,3.385938749,3.5,0.0649
2018/4/21 7:00,39.9,51,23.3,1.43,3.48,3.577924967,3.455751919,3.6,0.0693
2018/4/21 8:00,45.3,45,24.9,1.43,2.06,3.351032164,3.385938749,4,0.0738
2018/4/21 9:00,49.3,34,22.3,1.94,2.63,3.351032164,3.298672286,5.3,0.0782
2018/4/21 10:00,51.9,32,23.1,1.81,2.31,3.246312409,3.228859116,5.5,0.0826
2018/4/21 11:00,54.3,32,25.4,1.88,2.51,3.577924967,3.543018382,5.8,0.0871
2018/4/21 12:00,56,33,26.9,1.78,2.27,3.804817769,3.857177647,5.8,0.0915
2018/4/21 13:00,57.1,32,27.8,0.94,1.28,3.700098014,3.822271062,5.5,0.096
2018/4/21 14:00,57.7,31,27.1,0.54,0.73,2.757620218,2.862339973,4.1,0.1004
2018/4/21 15:00,56.7,31,26.2,1.4,1.8,1.500983157,1.623156204,4.3,0.1048
2018/4/21 16:00,53.5,33,25.3,2.72,3.8,1.466076572,1.535889742,6.3,0.1093
2018/4/21 17:00,49.8,36,23.8,2.5,4.55,1.605702912,1.727875959,6.4,0.1137
2018/4/21 18:00,45,39,21.4,2.75,5.87,2.14675498,2.338741198,5.4,0.1134
2018/4/21 19:00,41,46,21.8,2.52,5.86,2.548180708,2.670353756,4.7,0.1084
2018/4/21 20:00,39.8,45,20,3.31,6.09,2.635447171,2.617993878,4.6,0.1034
2018/4/21 21:00,38.1,46,19.2,2.52,5.98,3.019419606,2.967059728,4.9,0.0984
2018/4/21 22:00,36.4,52,20.3,2.32,5.61,3.263765701,3.211405824,4.5,0.0934
2018/4/21 23:00,35.2,62,23.5,2.25,5.79,3.508111797,3.508111797,4.5,0.0884
2018/4/22 0:00,34.4,65,23.8,2.15,5.2,3.525565089,3.665191429,3.4,0.0834
2018/4/22 1:00,33.4,66,23.1,2.01,5,3.612831552,3.787364477,3.3,0.0784
2018/4/22 2:00,32.9,64,22.2,2.28,5.12,3.647738137,3.822271062,3.4,0.0734
2018/4/22 3:00,32.1,67,22.3,1.8,4.46,3.735004599,3.874630939,3.5,0.0684
2018/4/22 4:00,31.4,70,22.6,1.66,3.66,4.136430327,4.101523742,2.7,0.0634
2018/4/22 5:00,31.6,71,23.2,2.73,3.64,4.57276264,4.4331363,3.5,0.0654
2018/4/22 6:00,37.2,65,26.7,2.02,3.2,4.36332313,4.468042885,4.1,0.0744
2018/4/22 7:00,45.3,56,30.6,0.41,1.9,4.468042885,4.398229715,3.2,0.0834
2018/4/22 8:00,51.4,46,31.5,0.41,0.45,1.815142422,2.042035225,2.7,0.0923
2018/4/22 9:00,54.6,38,29.6,1.17,1.53,2.111848395,2.129301687,4.3,0.1013
2018/4/22 10:00,56.5,34,28.2,2.01,2.64,2.042035225,2.00712864,6,0.1103
2018/4/22 11:00,57.6,31,27.4,2.62,3.48,1.884955592,1.884955592,7.2,0.1193
2018/4/22 12:00,57.9,29,26.1,3.01,3.98,1.832595715,1.884955592,7.9,0.1184
2018/4/22 13:00,57.6,28,24.8,3.45,4.52,1.8675023,1.884955592,8.6,0.1078
2018/4/22 14:00,57.2,27,23.5,3.36,4.39,1.972222055,1.989675347,8.6,0.0972
2018/4/22 15:00,56.8,27,23.1,2.95,4.03,2.059488517,2.094395102,8.2,0.0866
2018/4/22 16:00,56.6,28,23.9,2.56,3.41,2.111848395,2.129301687,7.2,0.0759
2018/4/22 17:00,54.7,37,28.7,1.43,2.98,1.780235837,1.815142422,5.8,0.0653
2018/4/22 18:00,46.7,49,28.5,2.64,5.64,1.064650844,1.047197551,3.9,0.0897
2018/4/22 19:00,40.2,57,26.3,2.37,5.51,1.082104136,1.064650844,4.5,0.149
2018/4/22 20:00,38.5,57,24.5,2.38,5.74,1.186823891,1.169370599,3.9,0.2084
2018/4/22 21:00,38.4,56,24.2,2.37,5.38,1.082104136,1.256637061,3.8,0.2677
2018/4/22 22:00,38.4,55,23.7,2.3,6.02,0.977384381,1.204277184,4,0.3271
2018/4/22 23:00,37.9,55,23.3,2.64,5.87,1.064650844,1.326450232,4.9,0.3864
2018/4/23 0:00,36.6,64,25.4,1.97,4.73,1.151917306,1.79768913,4.5,0.4458
2018/4/23 1:00,36.8,65,26,3.3,5.68,1.570796327,2.024581932,4.1,0.5051
2018/4/23 2:00,36.5,68,26.7,3.26,7.47,1.762782545,2.00712864,5.6,0.5644
2018/4/23 3:00,36.6,64,25.7,3.03,7.6,1.710422667,1.93731547,5.7,0.6238
2018/4/23 4:00,36.4,60,24,3.01,7.24,1.675516082,1.919862177,5,0.6831
2018/4/23 5:00,36.6,58,23.3,3.16,7.38,1.762782545,2.00712864,5.5,0.6761
2018/4/23 6:00,42.1,53,26.1,3.08,6.22,1.79768913,2.059488517,5.5,0.6027
2018/4/23 7:00,48,46,28.3,2.55,4.24,2.024581932,2.164208272,5.6,0.5293
2018/4/23 8:00,52.3,45,31.6,3.13,4.38,2.042035225,2.042035225,7.3,0.4559
2018/4/23 9:00,55.5,45,34.5,3.49,4.79,1.989675347,1.972222055,8.3,0.3825
2018/4/23 10:00,58.2,45,37.1,3.8,5.22,2.181661565,2.199114858,9.1,0.3092
2018/4/23 11:00,61.3,47,40.7,3.75,5.1,2.303834613,2.303834613,9.2,0.2358
2018/4/23 12:00,63.5,47,42.7,3.98,5.34,2.251474735,2.234021443,9.3,0.1893
2018/4/23 13:00,64.5,46,43.5,4.18,5.74,2.303834613,2.28638132,9.8,0.1698
2018/4/23 14:00,65.3,47,44.4,3.96,5.45,2.391101075,2.391101075,9.8,0.1502
2018/4/23 15:00,65.4,48,45.3,3.75,5.09,2.408554368,2.391101075,9.3,0.1307
2018/4/23 16:00,64.5,50,45.6,3.32,5.09,2.373647783,2.35619449,8.4,0.1112
2018/4/23 17:00,61.9,55,45.7,2.84,5.8,2.251474735,2.373647783,7.3,0.0916
2018/4/23 18:00,57.9,59,43.5,2.84,6.52,2.251474735,2.42600766,6.1,0.0882
2018/4/23 19:00,53.3,64,41.3,2.56,6.37,2.111848395,2.373647783,4.5,0.1009
2018/4/23 20:00,50.2,67,39.9,2.46,5.73,2.042035225,2.338741198,4.3,0.1136
2018/4/23 21:00,48.8,69,39.3,2.13,5.33,2.28638132,2.443460953,4.1,0.1263
2018/4/23 22:00,50.1,66,39,3.34,8.16,2.984513021,3.019419606,6.2,0.139
2018/4/23 23:00,49.1,75,41.4,2.43,6.18,3.298672286,3.385938749,5.9,0.1517
2018/4/24 0:00,48.4,83,43.7,2.87,6.81,4.206243497,4.188790205,4.7,0.1644
2018/4/24 1:00,49.2,83,44.3,2.8,6.69,4.101523742,4.15388362,5,0.1771
2018/4/24 2:00,49.2,83,44.2,2.31,6.02,4.398229715,4.345869837,5.1,0.1898
2018/4/24 3:00,49.2,82,44,1.7,4.52,4.71238898,4.398229715,3.8,0.2025
2018/4/24 4:00,48.8,83,43.8,1.7,4.17,3.839724354,3.909537524,2.4,0.2152
2018/4/24 5:00,48.3,83,43.5,2.3,4.63,3.176499239,3.385938749,3.6,0.2225
2018/4/24 6:00,51.7,80,45.6,1.24,3.42,2.897246558,3.263765701,3.6,0.2244
2018/4/24 7:00,56.4,68,46.1,1.75,3.14,2.600540585,2.757620218,3.9,0.2264
2018/4/24 8:00,57.1,67,46.1,2.59,3.53,2.652900463,2.705260341,5.7,0.2283
2018/4/24 9:00,56.4,70,46.6,1.98,3.11,2.42600766,2.408554368,5.9,0.2302
2018/4/24 10:00,56.1,69,46,1.84,3.67,1.954768762,2.024581932,4.6,0.2321
2018/4/24 11:00,58.2,62,45.3,3,4.28,2.21656815,2.21656815,6.8,0.234
2018/4/24 12:00,59.2,62,46.3,2.97,4.31,2.35619449,2.373647783,6.9,0.2606
2018/4/24 13:00,60,61,46.4,3.06,4.48,2.234021443,2.251474735,6.6,0.3118
2018/4/24 14:00,61.6,56,45.7,3.47,4.75,2.28638132,2.28638132,8.1,0.363
2018/4/24 15:00,60.9,55,44.6,3.89,5.25,2.303834613,2.268928028,8.5,0.4142
2018/4/24 16:00,58.3,59,43.8,3.91,5.66,2.443460953,2.408554368,8.7,0.4654
2018/4/24 17:00,55.3,68,44.9,3.19,5.73,2.583087293,2.635447171,8.3,0.5166
2018/4/24 18:00,52.8,79,46.3,3.04,5.54,2.373647783,2.460914245,6.6,0.5458
2018/4/24 19:00,50.7,85,46.3,2.33,4.92,2.321287905,2.478367538,5.7,0.5531
2018/4/24 20:00,49.5,89,46.4,2.19,4.88,1.989675347,2.391101075,4.3,0.5603
2018/4/24 21:00,48.7,93,46.7,1.86,4.67,2.199114858,2.391101075,3.9,0.5675
2018/4/24 22:00,48.3,94,46.6,1.57,4.1,2.042035225,2.321287905,3.4,0.5748
2018/4/24 23:00,47.5,96,46.4,1.1,2.77,1.483529864,2.28638132,2.7,0.582
2018/4/25 0:00,46.6,98,46.2,1.08,1,0.593411946,1.675516082,2,0.5893
2018/4/25 1:00,46.6,97,45.9,0.63,0.61,1.256637061,1.413716694,2.3,0.5965
2018/4/25 2:00,45.9,98,45.4,1.4,2.6,0.06981317,6.248278722,2.7,0.6038
2018/4/25 3:00,44.9,97,44.2,3.4,6.01,6.283185307,0.052359878,6.8,0.611
2018/4/25 4:00,42.5,96,41.3,3.11,5.71,6.178465552,6.213372137,6.5,0.6183
2018/4/25 5:00,40,95,38.6,3.74,6.73,6.003932627,6.091199089,7.2,0.6371
2018/4/25 6:00,40.2,91,37.7,3.51,7.35,5.934119457,6.021385919,7.4,0.6676
2018/4/25 7:00,40.9,88,37.6,4.16,6.89,5.811946409,5.864306287,8.3,0.6981
2018/4/25 8:00,41,87,37.3,4.43,7.13,5.846852994,5.899212872,9.1,0.7286
2018/4/25 9:00,43.1,79,37.2,4.78,7.15,5.934119457,5.969026042,12.6,0.7591
2018/4/25 10:00,43.7,77,37,4.88,7.09,5.881759579,5.899212872,11,0.7896
2018/4/25 11:00,43.4,75,36.1,5.46,7.91,6.038839212,6.056292504,11.8,0.8201
2018/4/25 12:00,44.5,74,36.6,5.51,7.91,6.003932627,6.003932627,12.7,0.8062
2018/4/25 13:00,43.9,77,37.2,4.88,7,5.881759579,5.899212872,12.2,0.7481
2018/4/25 14:00,41.3,80,35.7,5.2,7.58,5.881759579,5.881759579,11,0.69
2018/4/25 15:00,41.3,79,35.2,5.31,7.66,5.934119457,5.934119457,12,0.6319
2018/4/25 16:00,41.5,78,35,4.74,6.86,5.969026042,5.951572749,11.5,0.5738
2018/4/25 17:00,42.1,75,34.8,4.53,6.82,5.899212872,5.899212872,10.2,0.5156
2018/4/25 18:00,41.8,75,34.6,3.18,5.04,6.056292504,6.038839212,9.2,0.475
2018/4/25 19:00,39.7,81,34.3,2.42,5.23,5.759586532,5.829399702,6.4,0.4518
2018/4/25 20:00,38.5,84,34,2.39,5.55,5.707226654,5.794493117,4.3,0.4286
2018/4/25 21:00,37.4,87,33.9,2.78,6.37,5.375614096,5.550147021,4.7,0.4054
2018/4/25 22:00,36.7,88,33.5,2.78,6.38,5.375614096,5.567600314,4.9,0.3822
2018/4/25 23:00,35.7,89,32.9,2.64,6.25,5.358160804,5.585053606,4.7,0.3591
2018/4/26 0:00,35.1,90,32.5,2.86,6.44,5.340707511,5.550147021,5,0.3359
2018/4/26 1:00,34.5,92,32.4,2.92,6.51,5.375614096,5.480333851,5.1,0.3127
2018/4/26 2:00,33.9,93,32.1,2.83,6.54,5.497787144,5.602506899,5.1,0.2895
2018/4/26 3:00,32.9,90,30.3,2.84,6.47,5.602506899,5.724679947,5.2,0.2663
2018/4/26 4:00,31.7,90,29,2.55,5.92,5.550147021,5.759586532,5,0.2432
2018/4/26 5:00,31.2,90,28.6,2.42,4.95,5.131268001,5.532693729,4.4,0.2291
2018/4/26 6:00,35.6,82,30.5,2.3,4.56,4.747295565,4.974188368,4.7,0.2242
2018/4/26 7:00,40.5,69,31.2,2.3,3.32,4.747295565,4.834562028,5.8,0.2194
2018/4/26 8:00,44.8,58,30.9,2.4,3.21,4.747295565,4.799655443,6.4,0.2145
2018/4/26 9:00,48.3,52,31.4,2.31,3.01,4.625122518,4.607669225,6.5,0.2096
2018/4/26 10:00,51.6,48,32.4,2.21,2.82,4.625122518,4.607669225,6.6,0.2047
2018/4/26 11:00,54.7,44,33,2.65,3.35,4.520402763,4.537856055,7.1,0.1998
2018/4/26 12:00,57.3,39,32.5,3.06,3.88,4.520402763,4.50294947,8,0.1949
2018/4/26 13:00,59.1,35,31.6,2.91,3.81,4.78220215,4.764748858,7.9,0.1901
2018/4/26 14:00,59.9,33,30.6,2.82,3.71,5.009094953,4.956735076,7.6,0.1852
2018/4/26 15:00,59.4,33,30.3,2.56,3.42,5.078908123,5.078908123,7.2,0.1803
2018/4/26 16:00,58.2,35,30.4,1.79,2.51,5.183627878,5.218534463,6.4,0.1754
2018/4/26 17:00,56.6,37,30.4,0.4,0.58,3.141592654,3.682644722,4.4,0.1705
2018/4/26 18:00,48.4,62,36,2.69,3.89,2.111848395,2.408554368,1.7,0.1656
2018/4/26 19:00,42.9,76,35.8,2.8,5,2.530727415,2.932153143,5.3,0.1608
2018/4/26 20:00,41.9,78,35.4,2.86,5.9,2.932153143,3.176499239,4.9,0.1559
2018/4/26 21:00,42.3,74,34.8,2.9,6.92,3.106686069,3.211405824,4.9,0.151
2018/4/26 22:00,42.4,72,33.9,2.63,6.82,3.298672286,3.333578871,5,0.1461
2018/4/26 23:00,41.1,77,34.4,2.6,6.35,3.543018382,3.630284844,4.5,0.1412
2018/4/27 0:00,40.3,80,34.7,2.47,6.09,3.700098014,3.874630939,4.4,0.1363
2018/4/27 1:00,39.4,80,33.8,2.47,5.87,3.700098014,3.961897402,4.2,0.1315
2018/4/27 2:00,38.6,79,32.7,2.48,4.97,4.01425728,4.188790205,4.1,0.1266
2018/4/27 3:00,37.1,81,31.8,1.97,4.54,4.188790205,4.468042885,3.9,0.1217
2018/4/27 4:00,36.5,80,31,1.8,4.2,4.118977035,4.50294947,3.8,0.1168
2018/4/27 5:00,36.5,80,31,2.27,3.71,3.996803987,4.468042885,3.1,0.1272
2018/4/27 6:00,42.2,68,32.3,2.01,3,3.612831552,4.066617157,3.7,0.1529
2018/4/27 7:00,48.5,56,33.4,1.41,2.98,3.926990817,3.839724354,3.4,0.1787
2018/4/27 8:00,53.7,44,32.6,0.67,0.86,4.241150082,4.08407045,3.5,0.2044
2018/4/27 9:00,56.8,36,30.4,0.63,0.85,3.455751919,3.508111797,3.2,0.2301
2018/4/27 10:00,58.2,34,30,1,1.39,3.787364477,3.665191429,3.5,0.2558
2018/4/27 11:00,58.2,35,31,1.2,1.53,0.087266463,0.191986218,3.9,0.2815
2018/4/27 12:00,54.4,58,40,3.49,4.41,0.226892803,0.226892803,8.3,0.3235
2018/4/27 13:00,50.8,63,38.4,3.65,5.16,0.157079633,0.157079633,9.3,0.3816
2018/4/27 14:00,49,66,38.2,3.57,4.97,0.314159265,0.261799388,9.2,0.4398
2018/4/27 15:00,45.5,79,39.3,3.79,5.68,0.314159265,0.244346095,8.3,0.498
2018/4/27 16:00,43.1,82,38.1,4.23,6.44,0.122173048,0.104719755,9.1,0.5562
2018/4/27 17:00,41.2,80,35.6,3.81,6.01,0.052359878,0.052359878,9,0.6143
2018/4/27 18:00,39.7,83,35,4.46,7.45,6.003932627,6.073745797,8,0.6544
2018/4/27 19:00,37,87,33.5,4.03,7.36,6.16101226,6.16101226,9.8,0.6764
2018/4/27 20:00,35.7,90,33.2,4.14,7.75,6.143558967,6.16101226,8.1,0.6984
2018/4/27 21:00,35.2,92,33.2,3.67,6.84,5.986479334,6.073745797,8,0.7204
2018/4/27 22:00,35.1,91,32.7,4.1,7.38,6.056292504,6.126105675,8.3,0.7424
