date,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,hd_10,hd_100,windgusts_10m,Target,season
2019-01-22 15:00:00,25.5,47,8.0,4.6,7.3,3.124139361,3.141592654,11.3,0.559,Winter
2019-01-22 16:00:00,24.2,55,10.4,4.8,8.6,3.106686069,3.159045946,9.5,0.5194,Winter
2019-01-22 17:00:00,23.5,63,12.8,4.81,8.45,3.211405824,3.246312409,9.9,0.4798,Winter
2019-01-22 18:00:00,23.5,76,17.1,4.59,8.27,3.333578871,3.403392041,9.5,0.4572,Winter
2019-01-22 19:00:00,24.0,80,18.6,4.96,8.85,3.298672286,3.385938749,9.6,0.4516,Winter
2019-01-22 20:00:00,25.1,81,20.2,4.65,8.49,3.473205211,3.508111797,9.7,0.446,Winter
2019-01-22 21:00:00,26.5,84,22.2,4.2,7.87,3.577924967,3.612831552,9.2,0.4404,Winter
2019-01-22 22:00:00,27.6,86,24.0,3.76,7.22,3.647738137,3.682644722,8.2,0.4348,Winter
2019-01-22 23:00:00,28.4,91,26.1,3.14,6.26,3.525565089,3.647738137,7.2,0.4292,Winter
2019-01-23 00:00:00,29.1,94,27.5,2.67,5.65,3.368485456,3.543018382,5.9,0.4236,Winter
2019-01-23 01:00:00,30.0,95,28.7,2.67,5.57,3.368485456,3.508111797,4.9,0.418,Winter
2019-01-23 02:00:00,31.0,96,30.0,2.73,5.6,3.281218994,3.473205211,5.1,0.4124,Winter
2019-01-23 03:00:00,31.6,97,30.8,3.0,5.9,3.106686069,3.333578871,5.5,0.4068,Winter
2019-01-23 04:00:00,32.0,97,31.2,3.41,6.51,3.054326191,3.211405824,6.3,0.4012,Winter
2019-01-23 05:00:00,32.4,96,31.3,3.3,6.63,3.106686069,3.228859116,6.7,0.37,Winter
2019-01-23 06:00:00,32.8,96,31.8,3.61,6.96,3.193952531,3.263765701,7.1,0.3131,Winter
2019-01-23 07:00:00,33.0,96,32.1,3.5,6.92,3.141592654,3.211405824,6.8,0.2561,Winter
2019-01-23 08:00:00,34.1,94,32.6,3.3,6.72,3.106686069,3.211405824,6.6,0.1992,Winter
2019-01-23 09:00:00,35.5,92,33.4,3.47,6.95,2.932153143,3.019419606,6.8,0.1423,Winter
2019-01-23 10:00:00,36.7,91,34.3,3.81,7.5,3.089232776,3.106686069,8.0,0.0854,Winter
2019-01-23 11:00:00,37.8,90,35.1,4.52,8.47,3.228859116,3.263765701,8.9,0.0285,Winter
2019-01-23 12:00:00,39.8,86,36.0,4.51,8.93,3.368485456,3.368485456,9.1,0.0587,Winter
2019-01-23 13:00:00,41.1,88,37.9,5.1,9.53,3.595378259,3.612831552,10.2,0.1762,Winter
2019-01-23 14:00:00,41.9,88,38.5,5.08,9.58,3.769911184,3.787364477,10.7,0.2936,Winter
2019-01-23 15:00:00,41.6,89,38.5,4.4,8.66,3.822271062,3.839724354,10.2,0.4111,Winter
2019-01-23 16:00:00,41.6,89,38.6,5.09,9.55,3.892084232,3.909537524,10.0,0.5285,Winter
2019-01-23 17:00:00,40.4,91,38.1,5.63,10.0,4.36332313,4.36332313,11.0,0.646,Winter
2019-01-23 18:00:00,37.1,94,35.5,5.62,9.23,4.625122518,4.625122518,12.1,0.7046,Winter
2019-01-23 19:00:00,31.8,96,30.8,4.85,7.81,4.852015321,4.886921906,11.2,0.7044,Winter
2019-01-23 20:00:00,29.3,92,27.3,5.69,8.82,5.026548246,5.026548246,11.2,0.7042,Winter
2019-01-23 21:00:00,26.7,90,24.1,5.37,9.08,5.131268001,5.183627878,11.4,0.704,Winter
2019-01-23 22:00:00,25.0,88,22.1,4.03,6.94,5.113814708,5.201081171,10.6,0.7038,Winter
2019-01-23 23:00:00,23.7,89,20.8,3.47,6.07,4.921828491,5.061454831,7.8,0.7036,Winter
2019-01-24 00:00:00,23.4,87,20.0,3.77,6.57,5.096361416,5.166174586,7.2,0.7034,Winter
2019-01-24 01:00:00,23.1,86,19.5,3.94,6.93,5.235987756,5.288347634,7.4,0.7032,Winter
2019-01-24 02:00:00,23.0,88,19.9,3.58,6.58,5.113814708,5.201081171,7.4,0.703,Winter
2019-01-24 03:00:00,23.4,87,20.0,4.0,7.13,5.270894341,5.305800926,7.4,0.7028,Winter
2019-01-24 04:00:00,23.5,82,18.7,3.8,6.76,5.323254219,5.375614096,8.2,0.7026,Winter
2019-01-24 05:00:00,21.7,88,18.6,2.97,5.72,5.061454831,5.183627878,7.2,0.7026,Winter
2019-01-24 06:00:00,23.1,90,20.4,2.96,5.98,4.921828491,5.026548246,5.3,0.7028,Winter
2019-01-24 07:00:00,24.5,83,20.1,3.96,6.89,4.991641661,5.044001538,7.5,0.7031,Winter
2019-01-24 08:00:00,25.3,78,19.4,3.52,6.57,4.834562028,4.939281783,7.9,0.7033,Winter
2019-01-24 09:00:00,26.3,73,18.9,4.98,7.4,4.886921906,4.939281783,10.5,0.7035,Winter
2019-01-24 10:00:00,26.8,57,13.6,5.0,7.3,4.921828491,4.939281783,10.8,0.7037,Winter
2019-01-24 11:00:00,27.5,53,12.7,4.67,6.71,4.886921906,4.886921906,10.7,0.704,Winter
2019-01-24 12:00:00,27.6,51,12.1,4.34,6.18,4.852015321,4.869468613,10.3,0.6589,Winter
2019-01-24 13:00:00,27.8,51,12.1,4.2,5.91,4.764748858,4.78220215,9.6,0.5684,Winter
2019-01-24 14:00:00,27.4,52,12.1,4.2,6.0,4.71238898,4.694935688,9.2,0.478,Winter
2019-01-24 15:00:00,26.7,59,14.4,4.1,6.04,4.485496178,4.50294947,9.0,0.3876,Winter
2019-01-24 16:00:00,25.2,68,16.2,3.31,5.37,4.276056667,4.29350996,8.7,0.2972,Winter
2019-01-24 17:00:00,24.2,73,16.8,3.35,5.64,4.241150082,4.276056667,6.9,0.2068,Winter
2019-01-24 18:00:00,23.6,75,16.8,3.76,6.54,4.01425728,4.031710572,7.4,0.1862,Winter
2019-01-24 19:00:00,23.8,77,17.6,5.08,8.44,4.08407045,4.08407045,9.8,0.2356,Winter
2019-01-24 20:00:00,23.3,77,17.3,5.5,9.36,4.066617157,4.066617157,10.9,0.285,Winter
2019-01-24 21:00:00,23.2,75,16.4,5.97,9.91,4.171336912,4.171336912,11.8,0.3344,Winter
2019-01-24 22:00:00,23.0,76,16.4,6.17,10.02,4.36332313,4.380776423,12.6,0.3838,Winter
2019-01-24 23:00:00,21.3,78,15.5,6.31,10.6,4.450589593,4.468042885,12.5,0.4331,Winter
2019-01-25 00:00:00,20.7,77,14.5,6.4,10.63,4.468042885,4.50294947,12.8,0.4825,Winter
2019-01-25 01:00:00,20.3,74,13.2,6.73,10.83,4.625122518,4.64257581,13.5,0.5319,Winter
2019-01-25 02:00:00,19.0,70,10.7,6.33,10.44,4.625122518,4.625122518,13.5,0.5812,Winter
2019-01-25 03:00:00,16.8,69,8.2,7.0,11.71,4.677482395,4.677482395,13.9,0.6306,Winter
2019-01-25 04:00:00,14.5,70,6.4,7.05,11.75,4.590215933,4.625122518,14.3,0.68,Winter
2019-01-25 05:00:00,14.0,69,5.6,6.89,11.39,4.555309348,4.590215933,14.1,0.7047,Winter
2019-01-25 06:00:00,14.1,72,6.8,6.33,10.62,4.50294947,4.555309348,13.9,0.7047,Winter
2019-01-25 07:00:00,13.3,71,5.7,6.46,10.73,4.57276264,4.64257581,13.0,0.7047,Winter
2019-01-25 08:00:00,13.2,68,4.6,6.3,9.95,4.537856055,4.607669225,13.0,0.7047,Winter
2019-01-25 09:00:00,13.7,61,2.7,7.11,10.8,4.677482395,4.694935688,14.5,0.7047,Winter
2019-01-25 10:00:00,14.3,52,-0.2,6.9,10.31,4.71238898,4.747295565,14.8,0.7047,Winter
2019-01-25 11:00:00,14.7,44,-3.4,6.51,9.5,4.660029103,4.677482395,14.6,0.7047,Winter
2019-01-25 12:00:00,14.6,42,-4.1,6.18,9.05,4.468042885,4.485496178,13.8,0.7022,Winter
2019-01-25 13:00:00,13.6,42,-5.2,6.68,9.81,4.415683008,4.415683008,14.0,0.6972,Winter
2019-01-25 14:00:00,13.8,41,-5.7,6.45,9.68,4.485496178,4.468042885,14.2,0.6922,Winter
2019-01-25 15:00:00,13.3,41,-6.2,6.48,9.81,4.415683008,4.415683008,13.6,0.6872,Winter
2019-01-25 16:00:00,12.5,43,-5.9,6.26,9.75,4.485496178,4.485496178,13.4,0.6822,Winter
2019-01-25 17:00:00,11.5,49,-4.0,5.2,8.42,4.520402763,4.537856055,12.4,0.6772,Winter
2019-01-25 18:00:00,9.9,60,-1.2,5.41,8.86,4.22369679,4.29350996,10.5,0.6532,Winter
2019-01-25 19:00:00,9.6,62,-0.8,4.96,8.29,4.22369679,4.310963252,10.9,0.6103,Winter
2019-01-25 20:00:00,9.6,62,-0.7,4.94,8.0,4.345869837,4.398229715,10.4,0.5674,Winter
2019-01-25 21:00:00,10.0,57,-2.1,5.12,8.02,4.64257581,4.64257581,10.6,0.5244,Winter
2019-01-25 22:00:00,8.4,54,-5.0,5.32,8.33,4.78220215,4.799655443,10.8,0.4815,Winter
2019-01-25 23:00:00,7.7,53,-5.8,4.41,6.96,4.78220215,4.834562028,10.3,0.4386,Winter
2019-01-26 00:00:00,6.2,56,-6.1,4.39,6.91,4.921828491,4.956735076,8.9,0.3957,Winter
2019-01-26 01:00:00,3.8,62,-6.5,3.54,6.3,4.57276264,4.71238898,8.7,0.3527,Winter
2019-01-26 02:00:00,3.2,62,-7.0,3.13,5.71,4.415683008,4.64257581,6.5,0.3098,Winter
2019-01-26 03:00:00,2.8,63,-7.0,3.18,5.7,4.485496178,4.677482395,5.7,0.2669,Winter
2019-01-26 04:00:00,2.4,64,-7.0,3.16,5.7,4.520402763,4.729842273,5.7,0.224,Winter
2019-01-26 05:00:00,2.0,65,-7.2,3.16,5.7,4.520402763,4.71238898,5.6,0.1961,Winter
2019-01-26 06:00:00,-2.0,76,-7.5,2.5,5.26,4.4331363,4.555309348,5.5,0.1833,Winter
2019-01-26 07:00:00,0.9,73,-5.7,2.86,5.0,4.276056667,4.4331363,5.5,0.1706,Winter
2019-01-26 08:00:00,2.5,68,-5.7,2.47,3.85,4.15388362,4.22369679,5.5,0.1578,Winter
2019-01-26 09:00:00,5.6,60,-5.2,2.2,3.05,4.031710572,3.996803987,5.9,0.145,Winter
2019-01-26 10:00:00,9.1,49,-6.4,2.78,3.83,4.049163865,3.996803987,7.2,0.1323,Winter
2019-01-26 11:00:00,11.4,44,-6.4,3.38,4.66,4.118977035,4.101523742,8.5,0.1195,Winter
2019-01-26 12:00:00,12.9,40,-6.7,3.85,5.32,4.22369679,4.22369679,9.4,0.109,Winter
2019-01-26 13:00:00,13.9,38,-7.1,3.58,4.92,4.241150082,4.206243497,9.4,0.1008,Winter
2019-01-26 14:00:00,14.4,38,-6.8,3.26,4.61,4.01425728,3.996803987,8.8,0.0926,Winter
2019-01-26 15:00:00,14.7,38,-6.6,3.33,4.74,3.717551307,3.752457892,8.0,0.0843,Winter
2019-01-26 16:00:00,13.9,42,-5.0,2.64,4.38,3.577924967,3.612831552,7.6,0.0761,Winter
2019-01-26 17:00:00,11.6,48,-4.3,2.15,4.52,3.525565089,3.630284844,4.9,0.0679,Winter
2019-01-26 18:00:00,10.1,54,-3.2,2.31,3.93,3.054326191,3.263765701,3.9,0.093,Winter
2019-01-26 19:00:00,12.4,50,-2.6,2.04,4.05,3.333578871,3.420845334,3.2,0.1516,Winter
2019-01-26 20:00:00,12.8,53,-1.0,2.42,4.51,3.263765701,3.368485456,3.9,0.2102,Winter
2019-01-26 21:00:00,13.1,60,1.7,2.84,5.12,3.316125579,3.438298626,4.8,0.2688,Winter
2019-01-26 22:00:00,13.3,66,4.2,2.67,5.0,3.368485456,3.490658504,5.2,0.3274,Winter
2019-01-26 23:00:00,13.4,70,5.5,2.6,4.75,3.420845334,3.525565089,4.7,0.3859,Winter
2019-01-27 00:00:00,13.7,73,6.7,2.34,4.34,3.839724354,3.804817769,4.5,0.4445,Winter
2019-01-27 01:00:00,13.9,76,7.7,2.66,4.85,4.118977035,4.15388362,4.8,0.5031,Winter
2019-01-27 02:00:00,13.8,77,8.0,3.3,5.82,4.468042885,4.50294947,6.1,0.5617,Winter
2019-01-27 03:00:00,12.6,80,7.5,4.0,7.1,4.71238898,4.747295565,7.5,0.6203,Winter
2019-01-27 04:00:00,10.3,83,6.0,4.7,8.41,4.694935688,4.764748858,8.9,0.6788,Winter
2019-01-27 05:00:00,9.5,82,5.1,5.22,8.98,4.78220215,4.852015321,10.2,0.7075,Winter
2019-01-27 06:00:00,9.6,75,3.2,5.06,8.71,4.869468613,4.939281783,10.5,0.7064,Winter
2019-01-27 07:00:00,8.2,75,1.8,4.75,8.2,4.852015321,4.939281783,9.9,0.7052,Winter
2019-01-27 08:00:00,9.3,62,-1.0,4.9,7.96,4.921828491,4.974188368,9.2,0.7041,Winter
2019-01-27 09:00:00,9.5,48,-6.1,6.36,9.55,4.991641661,5.026548246,12.9,0.7029,Winter
2019-01-27 10:00:00,9.8,39,-10.0,6.68,9.87,4.869468613,4.904375198,13.8,0.7017,Winter
2019-01-27 11:00:00,10.5,38,-10.0,6.34,9.17,4.817108736,4.834562028,14.0,0.7006,Winter
2019-01-27 12:00:00,10.5,37,-10.5,6.4,9.3,4.729842273,4.729842273,13.8,0.6657,Winter
2019-01-27 13:00:00,10.6,36,-11.1,6.2,9.0,4.694935688,4.694935688,13.8,0.5972,Winter
2019-01-27 14:00:00,11.0,34,-12.0,5.92,8.63,4.625122518,4.625122518,13.3,0.5286,Winter
2019-01-27 15:00:00,10.5,35,-11.8,5.81,8.61,4.64257581,4.660029103,12.6,0.4601,Winter
2019-01-27 16:00:00,9.6,39,-10.6,5.12,7.91,4.64257581,4.660029103,12.0,0.3916,Winter
2019-01-27 17:00:00,7.7,45,-9.2,3.5,6.1,4.677482395,4.729842273,10.2,0.323,Winter
2019-01-27 18:00:00,4.3,55,-8.4,1.87,5.15,4.991641661,5.026548246,6.4,0.2806,Winter
2019-01-27 19:00:00,4.9,53,-8.7,2.38,4.66,4.974188368,5.113814708,4.0,0.2642,Winter
2019-01-27 20:00:00,4.1,53,-9.3,2.51,4.97,5.113814708,5.235987756,3.8,0.2479,Winter
2019-01-27 21:00:00,3.3,54,-9.6,2.44,4.77,5.044001538,5.288347634,3.8,0.2316,Winter
2019-01-27 22:00:00,2.5,57,-9.2,1.78,3.7,5.375614096,5.619960191,4.0,0.2152,Winter
2019-01-27 23:00:00,1.6,62,-8.4,1.53,2.55,4.520402763,5.445427266,2.4,0.1989,Winter
2019-01-28 00:00:00,1.4,64,-8.0,0.76,1.93,4.310963252,5.916666164,2.6,0.1826,Winter
2019-01-28 01:00:00,0.9,67,-7.6,1.2,2.47,0.837758041,0.366519143,2.3,0.1662,Winter
2019-01-28 02:00:00,0.8,67,-7.7,2.08,3.5,0.610865238,0.645771823,2.8,0.1499,Winter
2019-01-28 03:00:00,2.0,59,-8.9,2.19,3.94,1.151917306,1.099557429,4.0,0.1336,Winter
2019-01-28 04:00:00,3.3,55,-9.4,2.19,3.93,1.989675347,1.692969374,3.7,0.1172,Winter
2019-01-28 05:00:00,3.7,54,-9.4,2.5,4.73,1.605702912,1.675516082,4.0,0.1512,Winter
2019-01-28 06:00:00,5.9,59,-5.4,2.11,5.91,1.483529864,1.623156204,5.2,0.2354,Winter
2019-01-28 07:00:00,9.9,61,-0.9,4.08,7.18,1.8675023,1.902408885,7.3,0.3197,Winter
2019-01-28 08:00:00,12.7,67,3.7,5.38,9.81,1.884955592,1.919862177,10.5,0.4039,Winter
2019-01-28 09:00:00,13.3,64,3.5,6.78,10.68,1.954768762,1.954768762,13.2,0.4881,Winter
2019-01-28 10:00:00,13.8,66,4.4,6.39,10.01,1.919862177,1.954768762,13.6,0.5724,Winter
2019-01-28 11:00:00,14.5,71,6.9,6.87,10.82,1.850049007,1.884955592,13.7,0.6566,Winter
2019-01-28 12:00:00,15.0,77,9.1,7.13,11.48,1.832595715,1.8675023,14.2,0.6985,Winter
2019-01-28 13:00:00,15.9,79,10.5,6.96,11.33,1.780235837,1.815142422,14.5,0.6981,Winter
2019-01-28 14:00:00,16.3,80,11.1,7.16,11.52,1.780235837,1.815142422,14.4,0.6977,Winter
2019-01-28 15:00:00,17.3,83,13.1,5.87,10.04,1.727875959,1.79768913,14.2,0.6973,Winter
2019-01-28 16:00:00,18.9,87,15.6,5.7,9.9,1.832595715,1.884955592,11.8,0.6969,Winter
2019-01-28 17:00:00,20.7,89,17.9,5.22,9.39,1.919862177,2.00712864,11.4,0.6965,Winter
2019-01-28 18:00:00,21.0,91,18.7,2.22,5.31,2.199114858,2.321287905,10.2,0.6963,Winter
2019-01-28 19:00:00,21.3,93,19.6,1.91,4.61,3.246312409,3.211405824,3.8,0.6964,Winter
2019-01-28 20:00:00,21.5,92,19.6,2.0,4.38,4.066617157,3.926990817,3.9,0.6965,Winter
2019-01-28 21:00:00,21.4,93,19.6,1.14,3.44,4.450589593,4.08407045,3.7,0.6966,Winter
2019-01-28 22:00:00,21.5,92,19.6,2.73,5.0,4.852015321,4.694935688,4.4,0.6968,Winter
2019-01-28 23:00:00,21.5,91,19.4,3.04,5.88,4.241150082,4.398229715,5.4,0.6969,Winter
2019-01-29 00:00:00,19.7,90,17.2,4.79,7.93,4.206243497,4.310963252,8.9,0.697,Winter
2019-01-29 01:00:00,17.6,87,14.3,6.07,9.62,4.136430327,4.241150082,11.9,0.6971,Winter
2019-01-29 02:00:00,15.6,89,12.8,6.26,10.85,4.241150082,4.36332313,12.2,0.6972,Winter
2019-01-29 03:00:00,14.7,84,10.6,6.51,10.57,4.520402763,4.590215933,13.3,0.6973,Winter
2019-01-29 04:00:00,12.4,83,8.2,5.93,10.2,4.607669225,4.677482395,12.9,0.6974,Winter
2019-01-29 05:00:00,11.0,84,7.2,5.11,8.81,4.660029103,4.747295565,11.4,0.6754,Winter
2019-01-29 06:00:00,11.0,85,7.5,3.81,6.66,4.468042885,4.57276264,10.1,0.6312,Winter
2019-01-29 07:00:00,8.7,85,5.0,3.96,7.31,4.345869837,4.415683008,7.7,0.587,Winter
2019-01-29 08:00:00,7.3,80,2.4,3.22,6.96,4.258603375,4.398229715,7.7,0.5428,Winter
2019-01-29 09:00:00,8.3,72,1.0,3.66,6.24,4.101523742,4.15388362,7.9,0.4986,Winter
2019-01-29 10:00:00,11.0,67,2.2,3.78,6.08,4.066617157,4.08407045,8.5,0.4544,Winter
2019-01-29 11:00:00,13.8,61,3.0,4.33,6.69,4.118977035,4.101523742,9.3,0.4102,Winter
2019-01-29 12:00:00,14.8,67,5.9,4.79,7.2,3.595378259,3.577924967,10.4,0.414,Winter
2019-01-29 13:00:00,14.9,63,4.6,6.54,10.17,4.031710572,4.031710572,13.8,0.4657,Winter
2019-01-29 14:00:00,13.6,63,3.3,6.41,10.07,4.118977035,4.118977035,13.3,0.5174,Winter
2019-01-29 15:00:00,11.7,63,1.5,6.69,10.65,4.15388362,4.15388362,13.6,0.5691,Winter
2019-01-29 16:00:00,9.8,65,0.6,6.62,10.98,4.206243497,4.188790205,13.6,0.6209,Winter
2019-01-29 17:00:00,7.6,66,-1.3,6.31,10.78,4.276056667,4.258603375,13.5,0.6726,Winter
2019-01-29 18:00:00,6.2,63,-3.8,6.13,10.52,4.22369679,4.206243497,12.9,0.7054,Winter
2019-01-29 19:00:00,4.7,65,-4.4,5.82,10.13,4.101523742,4.101523742,12.3,0.7194,Winter
2019-01-29 20:00:00,4.5,63,-5.2,6.21,10.54,4.136430327,4.136430327,12.3,0.7335,Winter
2019-01-29 21:00:00,3.0,66,-5.9,5.81,10.2,4.241150082,4.258603375,12.4,0.7475,Winter
2019-01-29 22:00:00,1.3,70,-6.2,5.25,9.59,4.171336912,4.188790205,11.7,0.7615,Winter
2019-01-29 23:00:00,-0.2,73,-6.6,5.08,9.47,4.15388362,4.171336912,10.4,0.7755,Winter
2019-01-30 00:00:00,-1.2,74,-7.4,4.74,9.08,4.22369679,4.22369679,10.0,0.7895,Winter
2019-01-30 01:00:00,-2.7,75,-8.5,4.61,8.99,4.241150082,4.258603375,9.3,0.8035,Winter
2019-01-30 02:00:00,-3.9,75,-9.9,4.65,9.08,4.22369679,4.241150082,9.1,0.8175,Winter
2019-01-30 03:00:00,-5.3,75,-11.1,4.38,8.81,4.241150082,4.258603375,9.1,0.8315,Winter
2019-01-30 04:00:00,-6.6,75,-12.3,4.21,8.59,4.22369679,4.258603375,8.5,0.8455,Winter
2019-01-30 05:00:00,-8.1,76,-13.6,4.2,8.6,4.276056667,4.310963252,8.1,0.8563,Winter
2019-01-30 06:00:00,-7.6,72,-14.3,5.07,9.44,4.450589593,4.485496178,8.9,0.864,Winter
2019-01-30 07:00:00,-8.8,71,-15.6,4.7,9.46,4.29350996,4.36332313,9.6,0.8716,Winter
2019-01-30 08:00:00,-7.2,65,-15.9,5.55,10.03,4.310963252,4.36332313,11.2,0.8792,Winter
2019-01-30 09:00:00,-5.6,62,-15.1,7.21,11.45,4.380776423,4.380776423,15.6,0.8869,Winter
2019-01-30 10:00:00,-3.9,58,-14.8,7.53,11.8,4.380776423,4.398229715,15.5,0.8945,Winter
2019-01-30 11:00:00,-2.3,57,-13.9,8.71,13.09,4.450589593,4.415683008,18.3,0.9021,Winter
2019-01-30 12:00:00,-0.6,56,-12.6,8.64,13.09,4.4331363,4.415683008,18.0,0.9047,Winter
2019-01-30 13:00:00,0.2,55,-12.2,8.45,12.94,4.345869837,4.345869837,17.9,0.9021,Winter
2019-01-30 14:00:00,0.4,50,-13.9,9.2,14.22,4.50294947,4.50294947,18.4,0.8996,Winter
2019-01-30 15:00:00,0.5,52,-13.0,8.93,13.95,4.485496178,4.485496178,18.6,0.897,Winter
2019-01-30 16:00:00,-0.4,60,-11.0,7.65,12.6,4.415683008,4.4331363,17.9,0.8945,Winter
2019-01-30 17:00:00,-1.4,62,-11.2,6.99,12.01,4.415683008,4.450589593,15.6,0.8919,Winter
2019-01-30 18:00:00,-3.0,61,-13.0,6.72,11.55,4.310963252,4.345869837,14.2,0.8882,Winter
2019-01-30 19:00:00,-3.9,64,-13.0,6.51,11.58,4.398229715,4.415683008,13.5,0.8834,Winter
2019-01-30 20:00:00,-3.9,66,-12.5,6.69,11.72,4.468042885,4.485496178,13.7,0.8786,Winter
2019-01-30 21:00:00,-3.8,67,-12.0,6.32,11.24,4.398229715,4.4331363,13.3,0.8738,Winter
2019-01-30 22:00:00,-4.1,71,-11.1,5.96,10.76,4.310963252,4.36332313,12.6,0.869,Winter
2019-01-30 23:00:00,-4.9,75,-10.9,6.0,10.76,4.29350996,4.36332313,12.0,0.8642,Winter
2019-01-31 00:00:00,-5.2,75,-11.1,5.7,10.53,4.328416545,4.398229715,11.9,0.8594,Winter
2019-01-31 01:00:00,-5.1,75,-10.9,5.66,10.5,4.345869837,4.398229715,11.4,0.8546,Winter
2019-01-31 02:00:00,-4.8,77,-10.3,5.66,10.37,4.345869837,4.415683008,11.2,0.8498,Winter
2019-01-31 03:00:00,-4.9,78,-10.2,5.6,10.26,4.380776423,4.450589593,11.0,0.845,Winter
2019-01-31 04:00:00,-5.1,78,-10.3,5.22,9.73,4.415683008,4.50294947,10.9,0.8402,Winter
2019-01-31 05:00:00,-5.7,78,-10.8,4.43,8.73,4.276056667,4.398229715,10.1,0.835,Winter
2019-01-31 06:00:00,-8.3,80,-12.8,4.22,8.41,4.08407045,4.241150082,8.6,0.8292,Winter
2019-01-31 07:00:00,-9.9,79,-14.6,3.83,8.29,3.996803987,4.188790205,8.0,0.8235,Winter
2019-01-31 08:00:00,-8.7,77,-13.9,3.82,8.51,3.961897402,4.118977035,7.9,0.8178,Winter
2019-01-31 09:00:00,-4.8,72,-11.7,4.2,7.27,4.049163865,4.118977035,8.9,0.8121,Winter
2019-01-31 10:00:00,-0.9,65,-10.0,5.32,8.18,4.22369679,4.241150082,11.2,0.8064,Winter
2019-01-31 11:00:00,1.6,55,-10.7,6.02,9.07,4.450589593,4.468042885,12.7,0.8007,Winter
2019-01-31 12:00:00,2.5,52,-11.0,6.24,9.47,4.50294947,4.520402763,13.4,0.7841,Winter
2019-01-31 13:00:00,3.1,52,-10.6,6.28,9.59,4.555309348,4.57276264,13.4,0.7566,Winter
2019-01-31 14:00:00,3.4,52,-10.3,6.24,9.57,4.50294947,4.520402763,13.5,0.7292,Winter
2019-01-31 15:00:00,4.0,52,-9.7,5.98,9.31,4.537856055,4.555309348,13.0,0.7017,Winter
2019-01-31 16:00:00,3.3,58,-8.3,4.72,8.12,4.625122518,4.64257581,12.4,0.6743,Winter
2019-01-31 17:00:00,1.1,64,-8.3,3.59,7.27,4.485496178,4.57276264,9.6,0.6468,Winter
2019-01-31 18:00:00,-2.1,69,-9.7,3.53,7.45,4.276056667,4.450589593,7.0,0.6169,Winter
2019-01-31 19:00:00,-4.1,71,-11.1,2.92,7.24,4.171336912,4.398229715,6.3,0.5845,Winter
2019-01-31 20:00:00,-5.2,73,-11.6,2.92,7.15,4.171336912,4.398229715,5.4,0.552,Winter
2019-01-31 21:00:00,-6.4,75,-12.2,2.64,6.72,4.206243497,4.450589593,5.3,0.5196,Winter
2019-01-31 22:00:00,-6.7,76,-12.3,2.61,6.46,4.15388362,4.4331363,4.8,0.4871,Winter
2019-01-31 23:00:00,-6.2,77,-11.5,2.66,6.39,4.118977035,4.36332313,5.1,0.4547,Winter
2019-02-01 00:00:00,-7.5,80,-12.1,1.94,5.47,4.101523742,4.398229715,5.0,0.4222,Winter
2019-02-01 01:00:00,-7.0,81,-11.3,2.14,5.41,4.066617157,4.380776423,3.8,0.3898,Winter
2019-02-01 02:00:00,-11.8,85,-14.9,2.48,5.28,3.961897402,4.276056667,3.9,0.3574,Winter
2019-02-01 03:00:00,-12.8,86,-15.6,2.41,5.42,3.874630939,4.188790205,3.7,0.3249,Winter
2019-02-01 04:00:00,-10.9,84,-14.5,1.84,5.06,3.926990817,4.188790205,3.6,0.2925,Winter
2019-02-01 05:00:00,-9.3,81,-13.4,1.79,5.11,4.241150082,4.310963252,3.1,0.2671,Winter
2019-02-01 06:00:00,-8.6,83,-12.5,1.62,4.44,4.328416545,4.468042885,3.0,0.2489,Winter
2019-02-01 07:00:00,-14.4,87,-17.1,3.23,4.41,4.328416545,4.485496178,4.1,0.2307,Winter
2019-02-01 08:00:00,-11.1,82,-15.0,2.91,4.64,4.4331363,4.590215933,4.4,0.2125,Winter
2019-02-01 09:00:00,-2.8,72,-9.6,1.08,3.3,4.328416545,4.468042885,4.5,0.1943,Winter
2019-02-01 10:00:00,3.6,63,-6.1,1.58,2.72,4.398229715,4.415683008,4.2,0.176,Winter
2019-02-01 11:00:00,6.3,57,-5.7,1.77,2.6,4.4331363,4.4331363,4.7,0.1578,Winter
2019-02-01 12:00:00,8.3,55,-4.6,1.96,2.82,4.450589593,4.415683008,5.1,0.1396,Winter
2019-02-01 13:00:00,9.8,54,-3.7,1.84,2.73,4.328416545,4.29350996,5.0,0.1214,Winter
2019-02-01 14:00:00,10.6,53,-3.1,1.57,2.73,4.241150082,4.22369679,4.8,0.1031,Winter
2019-02-01 15:00:00,10.6,54,-2.7,1.49,2.92,4.36332313,4.328416545,4.5,0.0849,Winter
2019-02-01 16:00:00,10.8,54,-2.4,1.7,2.48,4.01425728,3.961897402,4.1,0.0667,Winter
2019-02-01 17:00:00,8.9,59,-2.4,1.7,2.48,4.22369679,3.961897402,2.2,0.0485,Winter
2019-02-01 18:00:00,0.8,78,-4.5,2.5,3.42,4.71238898,4.345869837,2.8,0.0376,Winter
2019-02-01 19:00:00,-1.2,79,-6.1,2.97,4.42,4.136430327,4.049163865,3.8,0.034,Winter
