date,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,hd_10,hd_100,windgusts_10m,Target
2017/8/13 8:00,59.5,100,59.5,0.22,0.3,2.042035225,3.141592654,3.5,0.1175
2017/8/13 9:00,61.4,98,60.9,1.22,1.61,5.672320069,5.759586532,4.2,0.1075
2017/8/13 10:00,62.2,97,61.3,3.18,4.36,6.056292504,6.126105675,6.6,0.0975
2017/8/13 11:00,62.4,96,61.2,3.31,4.92,0.052359878,0.087266463,6.9,0.0875
2017/8/13 12:00,64.6,92,62.2,3.1,4.24,0.261799388,0.261799388,7.3,0.0777
2017/8/13 13:00,66.5,86,62.1,3.4,4.39,0.41887902,0.41887902,7.4,0.0681
2017/8/13 14:00,66.7,84,61.5,3.8,4.79,0.471238898,0.453785606,8,0.0585
2017/8/13 15:00,66.5,81,60.4,3.76,4.83,0.436332313,0.41887902,8.2,0.049
2017/8/13 16:00,66.5,78,59.4,4.31,5.57,0.383972435,0.366519143,8.3,0.0394
2017/8/13 17:00,65.9,77,58.4,5,6.61,0.34906585,0.34906585,9.4,0.0298
2017/8/13 18:00,64,73,55.1,4.71,6.48,0.20943951,0.226892803,9.3,0.0253
2017/8/13 19:00,61.9,82,56.3,3.9,5.87,0.401425728,0.401425728,8.7,0.026
2017/8/13 20:00,59.3,89,56.1,2.75,5.32,0.174532925,0.27925268,6.9,0.0267
2017/8/13 21:00,58.2,93,56.1,2.4,5.26,0.034906585,0.244346095,4.6,0.0274
2017/8/13 22:00,57.7,94,55.9,3.01,6.15,0.261799388,0.383972435,5.1,0.0281
2017/8/13 23:00,57.3,96,56.3,2.94,5.66,0.174532925,0.296705973,5.6,0.0288
2017/8/14 0:00,57.6,98,56.9,2.83,4.81,0.13962634,0.20943951,5.3,0.0294
2017/8/14 1:00,59.3,91,56.7,3.49,4.78,0.226892803,0.27925268,6.2,0.0301
2017/8/14 2:00,58.8,95,57.4,3.44,4.75,0.13962634,0.13962634,6.5,0.0308
2017/8/14 3:00,58.9,93,56.9,3.51,5.03,0.34906585,0.366519143,6.1,0.0315
2017/8/14 4:00,58.6,96,57.4,3.4,4.85,0.244346095,0.244346095,6.1,0.0322
2017/8/14 5:00,57.7,97,56.9,3.67,6.07,0.296705973,0.296705973,6,0.0304
2017/8/14 6:00,57.3,98,56.8,3.9,5.24,0.401425728,0.41887902,6.3,0.0261
2017/8/14 7:00,57.7,96,56.7,3.36,4.79,0.401425728,0.401425728,6.9,0.0218
2017/8/14 8:00,58.8,88,55.3,3.5,4.63,0.541052068,0.575958653,6.8,0.0175
2017/8/14 9:00,59.5,86,55.2,3.47,4.47,0.575958653,0.593411946,6.9,0.0132
2017/8/14 10:00,60.4,84,55.6,3.52,4.66,0.610865238,0.610865238,7.1,0.0089
2017/8/14 11:00,61.9,81,56.1,3.26,4.19,0.698131701,0.698131701,7.2,0.0046
2017/8/14 12:00,63.6,77,56.1,3.48,4.4,0.890117919,0.890117919,7.2,0.0029
2017/8/14 13:00,66,70,55.8,3.18,4.07,1.151917306,1.134464014,7.3,0.0037
2017/8/14 14:00,67.5,65,55.3,3.23,4.05,1.291543646,1.291543646,7,0.0046
2017/8/14 15:00,67.7,65,55.7,2.84,3.65,1.396263402,1.413716694,6.9,0.0054
2017/8/14 16:00,67.7,63,54.9,2.6,3.3,1.605702912,1.605702912,6.1,0.0062
2017/8/14 17:00,67.7,64,55,3.04,3.85,1.727875959,1.727875959,5.7,0.0071
2017/8/14 18:00,67.2,69,56.5,2.98,4.12,2.268928028,2.251474735,5.8,0.0085
2017/8/14 19:00,65.5,76,57.8,1.39,3.28,2.094395102,2.111848395,5.4,0.0106
2017/8/14 20:00,64,76,56.4,1.9,2.85,1.884955592,1.884955592,2.6,0.0126
2017/8/14 21:00,60.4,87,56.5,2.53,4.02,1.884955592,1.902408885,3.3,0.0147
2017/8/14 22:00,59.3,89,56,2.47,4.25,2.129301687,2.094395102,3.5,0.0167
2017/8/14 23:00,59.5,90,56.6,2.02,5.24,2.565634,2.408554368,3.4,0.0187
2017/8/15 0:00,59.3,91,56.8,2.16,5.66,2.548180708,2.513274123,3.5,0.0208
2017/8/15 1:00,59,93,56.9,2.27,5.74,2.28638132,2.42600766,3.8,0.0228
2017/8/15 2:00,58.1,94,56.4,2.28,5.92,2.478367538,2.49582083,3.9,0.0249
2017/8/15 3:00,58.1,94,56.3,2.11,5.61,2.111848395,2.268928028,4,0.0269
2017/8/15 4:00,58.2,93,56.2,2.76,6.29,2.338741198,2.338741198,4.5,0.029
2017/8/15 5:00,58.5,91,55.8,3.09,6.62,2.705260341,2.635447171,5.3,0.0352
2017/8/15 6:00,58.3,96,57.1,3.35,6.19,2.042035225,2.111848395,5.4,0.0455
2017/8/15 7:00,59.1,95,57.7,3.75,6.73,2.338741198,2.408554368,6.6,0.0559
2017/8/15 8:00,61,91,58.5,3.61,5.81,2.303834613,2.408554368,6.6,0.0663
2017/8/15 9:00,63.4,84,58.6,4.84,6.48,2.478367538,2.478367538,9.6,0.0766
2017/8/15 10:00,66,77,58.7,4.38,5.8,2.35619449,2.35619449,9,0.087
2017/8/15 11:00,67.6,72,58.2,5.26,6.98,2.460914245,2.478367538,9.5,0.0973
2017/8/15 12:00,68,72,58.6,5.33,7.35,2.548180708,2.548180708,9.9,0.1123
2017/8/15 13:00,67.8,76,60.1,5.24,7.34,2.635447171,2.652900463,9.7,0.1319
2017/8/15 14:00,67.2,81,61.2,3.26,4.67,2.321287905,2.391101075,9.6,0.1515
2017/8/15 15:00,66.7,87,62.7,3.94,5.62,2.199114858,2.251474735,7.7,0.171
2017/8/15 16:00,66.2,89,62.8,3.55,5.86,2.129301687,2.21656815,8.4,0.1906
2017/8/15 17:00,66.7,90,63.7,3.94,6.83,2.042035225,2.129301687,7,0.2102
2017/8/15 18:00,65.9,88,62.3,3.69,6.54,2.14675498,2.251474735,6.8,0.2101
2017/8/15 19:00,65.9,90,62.8,4.03,6.87,2.338741198,2.408554368,7.2,0.1903
2017/8/15 20:00,65.6,91,63,3.06,5.64,2.478367538,2.617993878,6.8,0.1706
2017/8/15 21:00,64.9,93,62.9,2.69,5.3,2.303834613,2.513274123,5.1,0.1508
2017/8/15 22:00,64.1,96,62.9,2.19,4.66,2.321287905,2.530727415,4.6,0.131
2017/8/15 23:00,64.2,95,62.7,3.4,6.46,2.652900463,2.757620218,5.7,0.1113
2017/8/16 0:00,63.9,96,62.6,3.01,5.8,2.775073511,2.879793266,7.1,0.0915
2017/8/16 1:00,63.8,97,62.9,3.76,6.37,2.635447171,2.757620218,6.3,0.0717
2017/8/16 2:00,63.5,99,63.2,4.38,7.26,2.530727415,2.617993878,7.2,0.0519
2017/8/16 3:00,63.6,100,63.5,5.82,8.98,2.862339973,3.001966313,9.2,0.0322
2017/8/16 4:00,63.7,100,63.6,3.85,5.78,3.577924967,3.543018382,9.1,0.0124
2017/8/16 5:00,63.5,99,63.3,3.83,5.97,5.288347634,5.585053606,6.3,0.018
2017/8/16 6:00,62.9,98,62.2,2.25,3.56,5.724679947,5.619960191,9.5,0.0489
2017/8/16 7:00,63.1,97,62.2,3.53,5.96,5.846852994,5.881759579,5.4,0.0799
2017/8/16 8:00,62.9,95,61.5,4.34,8.12,6.021385919,6.108652382,7.4,0.1109
2017/8/16 9:00,62.3,96,61.3,4.24,7.51,6.143558967,6.23082543,7.6,0.1418
2017/8/16 10:00,62.1,97,61.1,4.43,7.82,6.178465552,6.213372137,7.7,0.1728
2017/8/16 11:00,62.7,93,60.6,4.6,7.8,6.248278722,6.265732015,8.3,0.2038
2017/8/16 12:00,64.5,86,60.4,5,7.6,6.248278722,6.248278722,8.1,0.2247
2017/8/16 13:00,66.4,79,59.5,4.7,6.91,6.248278722,6.248278722,10,0.2357
2017/8/16 14:00,67.7,75,59.5,4.22,6.24,0.244346095,0.20943951,8.4,0.2466
2017/8/16 15:00,69.4,70,59,4.68,6.6,0.27925268,0.244346095,8.3,0.2576
2017/8/16 16:00,69.6,68,58.7,4.81,7.04,0.20943951,0.191986218,8.4,0.2686
2017/8/16 17:00,68.5,70,58.3,5.07,7.83,0.261799388,0.244346095,9.1,0.2795
2017/8/16 18:00,66,81,59.9,4.63,7.35,0.244346095,0.261799388,8.8,0.2875
2017/8/16 19:00,65.3,83,59.9,4.34,7.4,0.13962634,0.157079633,8,0.2925
2017/8/16 20:00,64,85,59.5,3.61,6.9,6.195918845,6.248278722,7.5,0.2975
2017/8/16 21:00,62.9,86,58.6,3.79,7.43,6.073745797,6.195918845,6.3,0.3025
2017/8/16 22:00,62.6,85,58,3.79,7.45,5.969026042,6.073745797,6.7,0.3075
2017/8/16 23:00,61.6,87,57.6,3.62,7.49,5.794493117,5.951572749,6.5,0.3125
2017/8/17 0:00,61,89,57.7,4.12,8.15,5.602506899,5.777039824,6.9,0.3175
2017/8/17 1:00,60.4,91,57.7,3.98,8.05,5.602506899,5.794493117,7.5,0.3225
2017/8/17 2:00,59.6,91,57.1,3.68,7.67,5.532693729,5.742133239,6.8,0.3275
2017/8/17 3:00,59.1,90,56,4.39,8.77,5.532693729,5.724679947,7.5,0.3325
2017/8/17 4:00,58.7,87,54.9,4.11,8.51,5.567600314,5.759586532,7.5,0.3375
2017/8/17 5:00,58,87,54.2,4.12,8.25,5.393067389,5.602506899,7,0.3393
2017/8/17 6:00,58.7,84,53.8,4.53,8.61,5.532693729,5.742133239,7,0.3378
2017/8/17 7:00,60.9,79,54.3,4.18,7.44,5.550147021,5.742133239,7.6,0.3364
2017/8/17 8:00,64.6,72,55.2,3.22,5.5,5.654866776,5.846852994,7,0.3349
2017/8/17 9:00,67.9,63,54.9,2.3,3,5.689773362,5.759586532,5.9,0.3334
2017/8/17 10:00,70.3,56,54.1,1.56,1.91,5.410520681,5.462880559,5.2,0.332
2017/8/17 11:00,72.1,52,53.4,1.17,1.39,5.061454831,5.078908123,4.5,0.3305
2017/8/17 12:00,73.7,49,53.4,1.14,1.36,4.974188368,5.009094953,4.4,0.3291
2017/8/17 13:00,75.1,47,53.7,1,1.2,4.817108736,4.799655443,4.2,0.3276
2017/8/17 14:00,76.1,46,54.1,0.32,0.41,4.398229715,4.468042885,4,0.3261
2017/8/17 15:00,76.7,46,54.7,0.89,1.03,2.042035225,2.07694181,3.5,0.3247
2017/8/17 16:00,76.5,48,55.4,1.97,2.33,1.989675347,2.00712864,4.6,0.3232
2017/8/17 17:00,75.8,50,56.1,2.22,2.78,2.199114858,2.234021443,4.6,0.3218
2017/8/17 18:00,73.8,60,59,2.26,3.68,2.35619449,2.391101075,4.5,0.3203
2017/8/17 19:00,69.8,75,61.5,1.56,3.74,2.443460953,2.548180708,3.9,0.3189
2017/8/17 20:00,67.2,76,59.5,2.42,5.69,2.722713633,2.722713633,3.9,0.3174
2017/8/17 21:00,66.4,74,57.7,2.91,6.64,3.071779484,3.036872898,5,0.3159
2017/8/17 22:00,65.8,77,58.3,3.18,6.64,2.373647783,2.49582083,5.1,0.3145
2017/8/17 23:00,64.9,80,58.6,3.72,7.51,3.036872898,3.089232776,6.2,0.313
2017/8/18 0:00,64.5,81,58.5,4.15,8.08,3.403392041,3.351032164,6.8,0.3116
2017/8/18 1:00,63.1,82,57.4,4.22,8.23,3.525565089,3.508111797,7.2,0.3101
2017/8/18 2:00,61.8,81,56,2.51,6.57,3.543018382,3.595378259,7.1,0.3086
2017/8/18 3:00,59.8,90,56.8,1.71,3.07,1.448623279,1.902408885,4.2,0.3072
2017/8/18 4:00,59.2,91,56.5,3.13,5.9,3.019419606,3.141592654,5,0.3057
2017/8/18 5:00,59.4,90,56.4,3.55,7.16,3.525565089,3.630284844,6.5,0.2854
2017/8/18 6:00,58.6,97,57.7,3.5,6.2,3.141592654,3.106686069,5.9,0.2461
2017/8/18 7:00,60.5,93,58.6,3.44,6.02,4.08407045,4.08407045,6,0.2068
2017/8/18 8:00,64.2,85,59.7,4.9,6.82,5.393067389,5.393067389,8.4,0.1675
2017/8/18 9:00,64.9,84,60.1,5.46,7.32,6.038839212,6.038839212,10.7,0.1282
2017/8/18 10:00,67.3,75,59.2,5.7,7.5,6.283185307,6.265732015,10.8,0.0889
2017/8/18 11:00,69.1,73,60.1,4.71,6.12,0.20943951,0.191986218,10.7,0.0496
2017/8/18 12:00,70.7,71,61,3.8,4.8,0.034906585,6.283185307,11.4,0.0434
2017/8/18 13:00,72.3,71,62.5,3.16,4.05,5.969026042,5.934119457,11.5,0.0701
2017/8/18 14:00,74.1,66,62.2,3.83,4.88,5.707226654,5.672320069,10.9,0.0969
2017/8/18 15:00,73.6,60,58.7,5.2,6.92,5.619960191,5.637413484,10.8,0.1237
2017/8/18 16:00,73.8,50,53.9,4.8,6.58,5.654866776,5.654866776,10,0.1504
2017/8/18 17:00,73.7,51,54.5,4.27,6.16,5.707226654,5.724679947,8.6,0.1772
2017/8/18 18:00,72.3,59,57,2.34,4.5,5.585053606,5.637413484,7.5,0.204
2017/8/18 19:00,68.6,68,57.7,2.15,5.08,5.096361416,5.340707511,4,0.2307
2017/8/18 20:00,64.1,75,56,2.14,4.58,4.904375198,5.270894341,3.6,0.2575
2017/8/18 21:00,62.3,78,55.4,2.42,2.87,4.590215933,5.218534463,3.3,0.2843
2017/8/18 22:00,61.3,79,54.9,1.5,1.24,4.066617157,4.468042885,3,0.311
2017/8/18 23:00,61.4,81,55.4,2.41,4.19,3.979350695,3.839724354,3.8,0.3378
2017/8/19 0:00,61.9,77,54.7,2.69,5.6,3.874630939,3.752457892,4.5,0.3646
2017/8/19 1:00,62.1,74,53.8,2.88,6.31,3.735004599,3.612831552,4.7,0.3913
2017/8/19 2:00,62,73,53.2,3.41,7.52,3.839724354,3.717551307,5.6,0.4181
2017/8/19 3:00,61.5,74,53.2,3.75,8.16,3.94444411,3.857177647,6.3,0.4449
2017/8/19 4:00,61.4,76,53.9,4.47,9.12,4.01425728,3.926990817,7.4,0.4716
2017/8/19 5:00,61.7,76,54.1,4.61,9.34,3.996803987,3.961897402,7.8,0.4806
2017/8/19 6:00,61.9,78,55,4.31,8.86,3.909537524,3.857177647,7.8,0.4717
2017/8/19 7:00,64.3,75,56.2,4.25,8.27,3.612831552,3.612831552,7.3,0.4628
2017/8/19 8:00,68.4,70,58,4.67,8.2,3.316125579,3.368485456,7.8,0.4539
2017/8/19 9:00,71.3,63,58.3,5.4,7.81,3.141592654,3.176499239,9.5,0.445
2017/8/19 10:00,73,60,58.1,6.11,8.51,3.071779484,3.106686069,11.2,0.4361
2017/8/19 11:00,74.8,57,58.4,6.51,9.01,3.071779484,3.089232776,12,0.4272
2017/8/19 12:00,76.6,53,58,6.91,9.5,3.089232776,3.106686069,12.7,0.4331
2017/8/19 13:00,78.2,50,58.1,7.3,10,3.124139361,3.159045946,13.3,0.4539
2017/8/19 14:00,79.1,50,59.1,7.41,10.22,3.176499239,3.193952531,13.5,0.4747
2017/8/19 15:00,79.4,53,61,7.03,9.76,3.246312409,3.246312409,13.3,0.4955
2017/8/19 16:00,79.3,57,62.6,6.76,9.5,3.281218994,3.281218994,12.7,0.5163
2017/8/19 17:00,78.6,61,64.2,6.08,9.04,3.298672286,3.316125579,12.1,0.5371
2017/8/19 18:00,77.1,67,65.2,4.18,7.38,3.333578871,3.368485456,10.5,0.5412
2017/8/19 19:00,74.3,73,65.2,3.14,6.58,3.525565089,3.560471674,7.1,0.5288
2017/8/19 20:00,72.1,77,64.6,3.64,7.72,3.420845334,3.473205211,6.1,0.5162
2017/8/19 21:00,70.8,81,64.6,3.22,7.16,3.595378259,3.630284844,6.1,0.5038
2017/8/19 22:00,69.4,85,64.9,3.32,7.14,3.909537524,3.961897402,5.5,0.4912
2017/8/19 23:00,69.4,86,65,4.02,7.86,4.241150082,4.450589593,6.7,0.4788
2017/8/20 0:00,70.7,67,59.3,4.95,9.27,5.532693729,5.672320069,8.3,0.4662
2017/8/20 1:00,68.2,65,56,5.5,10.1,5.637413484,5.724679947,9.2,0.4538
2017/8/20 2:00,66.5,66,55,5.61,10.11,5.742133239,5.811946409,9.7,0.4412
2017/8/20 3:00,65,65,53.1,5.78,10.42,5.759586532,5.811946409,9.8,0.4287
2017/8/20 4:00,63.4,62,50.1,5.46,9.81,5.864306287,5.934119457,10,0.4162
2017/8/20 5:00,61.5,62,48.2,4.66,8.79,5.881759579,5.986479334,9.3,0.3907
2017/8/20 6:00,59.5,60,45.4,4.02,7.66,5.811946409,5.934119457,7.9,0.3521
2017/8/20 7:00,59.7,60,45.8,4.79,8.35,5.881759579,5.951572749,8,0.3136
2017/8/20 8:00,61.2,60,47.3,4.37,7.69,5.934119457,6.003932627,8.4,0.275
2017/8/20 9:00,63.1,56,47.1,4.34,6.15,6.143558967,6.16101226,8.1,0.2364
2017/8/20 10:00,65.5,52,47.6,4.52,5.92,0.087266463,0.087266463,8.7,0.1979
2017/8/20 11:00,67.2,49,47.6,4.91,6.31,0.06981317,0.06981317,10.8,0.1593
2017/8/20 12:00,68.3,46,46.7,4.8,6.21,6.265732015,6.23082543,11.2,0.1424
2017/8/20 13:00,68.9,45,46.7,3,3.91,6.283185307,6.23082543,9.3,0.1471
2017/8/20 14:00,69.4,44,46.9,2.32,3.01,0.122173048,0.06981317,6.6,0.1518
2017/8/20 15:00,70.1,43,46.7,1.4,1.73,6.213372137,6.108652382,5.3,0.1565
2017/8/20 16:00,68.8,47,48,2.06,2.45,0.244346095,0.20943951,4.1,0.1612
2017/8/20 17:00,68.1,52,50,1.92,2.44,0.680678408,0.610865238,4.3,0.1659
2017/8/20 18:00,69.1,53,51.2,1.36,1.58,1.274090354,1.256637061,4.3,0.1706
2017/8/20 19:00,65.3,74,56.8,1.51,2.1,1.710422667,1.623156204,2.5,0.1753
2017/8/20 20:00,62.9,72,53.7,1.81,3.41,1.675516082,1.623156204,2.7,0.18
2017/8/20 21:00,62.4,66,50.8,2.12,4.27,1.239183769,1.204277184,4.1,0.1847
2017/8/20 22:00,62.1,69,51.6,1.75,4.4,1.79768913,1.570796327,3.9,0.1894
2017/8/20 23:00,61.1,70,51.2,1.78,4.72,2.478367538,2.199114858,4,0.1941
2017/8/21 0:00,60.1,73,51.5,1.7,4.46,2.652900463,2.338741198,2.8,0.1988
2017/8/21 1:00,58.3,80,52,2.55,3.89,2.687807048,2.338741198,3.2,0.2035
2017/8/21 2:00,58.6,77,51.5,2.28,4.04,2.478367538,2.303834613,3.2,0.2082
2017/8/21 3:00,58.9,76,51.5,1.75,4.61,2.600540585,2.42600766,3.1,0.2129
2017/8/21 4:00,60,74,51.8,3.83,7.27,2.565634,2.548180708,6.2,0.2176
2017/8/21 5:00,59.2,77,52,2.97,6.17,2.35619449,2.443460953,6.4,0.2355
2017/8/21 6:00,58.6,78,51.8,3.54,6.72,2.321287905,2.321287905,4.9,0.2666
2017/8/21 7:00,58.1,82,52.6,4.67,8.32,2.391101075,2.460914245,8.3,0.2977
2017/8/21 8:00,59,81,53.1,4.56,7.88,2.879793266,2.879793266,7.9,0.3288
2017/8/21 9:00,63.1,68,52.4,4.1,5.95,3.735004599,3.647738137,7.9,0.3598
2017/8/21 10:00,66.6,62,53.2,4.16,5.5,4.101523742,4.066617157,8.4,0.3909
2017/8/21 11:00,68,64,55.4,4.02,5.26,4.380776423,4.345869837,8.2,0.422
2017/8/21 12:00,70.7,63,57.7,4.41,5.85,4.485496178,4.485496178,8.7,0.4646
2017/8/21 13:00,74.4,58,58.6,5.68,7.52,4.956735076,4.956735076,10.7,0.5187
2017/8/21 14:00,71.4,67,60,4.97,6.89,5.148721293,5.166174586,11,0.5729
2017/8/21 15:00,74.5,55,57.1,5.7,7.8,5.096361416,5.113814708,11.4,0.6271
2017/8/21 16:00,74.3,51,55.2,6.36,9.08,5.358160804,5.340707511,11.7,0.6812
2017/8/21 17:00,72.8,53,54.6,6.87,10.28,5.550147021,5.567600314,12.5,0.7354
2017/8/21 18:00,69,57,53.2,6.63,10.26,5.689773362,5.707226654,12,0.741
2017/8/21 19:00,66.3,55,49.8,5.71,9.6,5.707226654,5.742133239,11.5,0.6981
2017/8/21 20:00,63.9,57,48.2,5.28,9.32,5.846852994,5.881759579,9.9,0.6551
2017/8/21 21:00,62.4,57,46.9,5.19,9.3,5.951572749,5.986479334,9.1,0.6122
2017/8/21 22:00,60.5,58,45.9,3.67,7.66,5.829399702,5.934119457,8.9,0.5692
2017/8/21 23:00,58.9,63,46.4,3.4,7.49,5.532693729,5.742133239,6.4,0.5262
2017/8/22 0:00,57.4,69,47.3,3.19,6.94,5.270894341,5.532693729,5.9,0.4833
2017/8/22 1:00,56.2,73,47.7,3.26,6.93,5.183627878,5.497787144,5.5,0.4403
2017/8/22 2:00,55.8,70,46.1,3.72,7.62,5.131268001,5.375614096,6.4,0.3974
2017/8/22 3:00,55,66,43.9,3.48,7.16,5.026548246,5.340707511,6.4,0.3544
2017/8/22 4:00,54.3,65,42.9,3.64,7.53,4.991641661,5.235987756,6.1,0.3115
2017/8/22 5:00,54.2,63,42,4.33,8.64,5.044001538,5.201081171,7.3,0.2873
2017/8/22 6:00,53.3,66,42.3,4.31,8.21,5.096361416,5.305800926,7.9,0.282
2017/8/22 7:00,54.2,66,43.3,4.59,8.39,5.061454831,5.253441049,7.8,0.2766
2017/8/22 8:00,57.8,61,44.5,4.57,7.58,5.113814708,5.253441049,8.2,0.2712
2017/8/22 9:00,61.6,54,45,4.65,6.36,5.201081171,5.235987756,8.6,0.2659
2017/8/22 10:00,64.7,48,44.7,4.84,6.41,5.235987756,5.253441049,9.2,0.2605
2017/8/22 11:00,66.7,41,42.3,5.7,7.61,5.375614096,5.393067389,10.7,0.2552
2017/8/22 12:00,68,39,42.3,5.88,7.79,5.445427266,5.445427266,11.3,0.2467
2017/8/22 13:00,69,39,42.8,5.73,7.57,5.462880559,5.462880559,11.2,0.235
2017/8/22 14:00,69.6,38,43,5.52,7.36,5.480333851,5.480333851,11,0.2233
2017/8/22 15:00,69.9,38,42.8,5.45,7.14,5.480333851,5.480333851,10.6,0.2117
2017/8/22 16:00,69.7,38,43,5.23,7.07,5.532693729,5.515240436,10.2,0.2
2017/8/22 17:00,69.2,40,43.8,4.53,6.38,5.567600314,5.567600314,9.6,0.1883
2017/8/22 18:00,68.1,48,47.9,2.27,4.47,5.567600314,5.585053606,8.1,0.1843
2017/8/22 19:00,62.6,70,52.7,2.33,3.48,5.846852994,5.969026042,4,0.188
2017/8/22 20:00,59.5,71,50.2,2.51,3.28,0.401425728,0.663225116,3.1,0.1916
2017/8/22 21:00,60.7,66,49.4,2.2,3.07,1.518436449,1.239183769,3,0.1952
2017/8/22 22:00,61.5,60,47.3,1.22,1.5,2.984513021,1.500983157,2.6,0.1989
2017/8/22 23:00,57.4,69,47.2,1.43,0.94,3.351032164,2.129301687,1.9,0.2025
2017/8/23 0:00,56,70,46.4,1.84,1.39,3.525565089,2.617993878,2.4,0.2061
2017/8/23 1:00,55.9,68,45.4,2.1,1.75,3.577924967,2.722713633,2.6,0.2098
2017/8/23 2:00,54.5,70,44.9,2.55,2.42,3.595378259,3.019419606,3.3,0.2134
2017/8/23 3:00,55.5,66,44.3,2.15,4,3.630284844,3.193952531,3.4,0.217
2017/8/23 4:00,55.3,67,44.4,2.51,5.73,3.647738137,3.351032164,4.2,0.2207
2017/8/23 5:00,54.7,69,44.9,2.47,5.87,3.700098014,3.385938749,4.1,0.212
2017/8/23 6:00,55.9,67,44.9,2.73,6.53,3.560471674,3.403392041,4.2,0.1909
2017/8/23 7:00,57.3,68,46.9,2.62,5.89,3.455751919,3.316125579,4.5,0.1698
2017/8/23 8:00,62.1,62,49,3.1,5.6,3.106686069,3.124139361,5.5,0.1488
2017/8/23 9:00,65.6,58,50.2,3.26,4.51,2.827433388,2.914699851,6.5,0.1277
2017/8/23 10:00,68,55,51.4,3.67,4.79,2.687807048,2.740166926,7.4,0.1066
2017/8/23 11:00,70,53,52,4.18,5.41,2.775073511,2.809980096,8.4,0.0855
2017/8/23 12:00,72,49,51.7,4.37,5.57,2.792526803,2.827433388,8.8,0.0723
2017/8/23 13:00,73.4,47,52.1,4.27,5.5,2.775073511,2.809980096,8.8,0.0669
2017/8/23 14:00,74.6,47,53.1,4.4,5.72,2.775073511,2.809980096,8.8,0.0615
2017/8/23 15:00,75.1,48,54.2,4.35,5.61,2.740166926,2.757620218,8.8,0.056
2017/8/23 16:00,75.1,50,55.2,4.12,5.39,2.740166926,2.757620218,8.5,0.0506
2017/8/23 17:00,74.7,53,56.5,3.83,5.15,2.792526803,2.827433388,7.9,0.0452
2017/8/23 18:00,73.1,61,58.8,2.59,4.74,2.059488517,2.181661565,6.9,0.0442
2017/8/23 19:00,69.4,69,58.8,2.6,5.82,1.972222055,2.07694181,4.6,0.0476
2017/8/23 20:00,66.8,73,57.8,2.84,6.67,2.251474735,2.268928028,4.8,0.051
2017/8/23 21:00,63.9,81,57.8,2.11,5.02,1.658062789,1.972222055,4.7,0.0544
2017/8/23 22:00,62.5,84,57.7,2.73,6.01,1.431169987,1.623156204,4.5,0.0578
2017/8/23 23:00,61.1,88,57.5,2.81,6.33,1.500983157,1.658062789,4.7,0.0612
2017/8/24 0:00,59.7,90,56.8,2.72,6.22,1.675516082,1.762782545,4.8,0.0647
2017/8/24 1:00,58.6,92,56.2,3,6.36,1.535889742,1.710422667,5,0.0681
2017/8/24 2:00,57.9,93,55.8,3.44,6.91,1.710422667,1.815142422,5.8,0.0715
2017/8/24 3:00,57.5,93,55.4,3.35,6.8,1.8675023,1.989675347,5.8,0.0749
2017/8/24 4:00,56.8,94,55.1,3.37,6.71,1.780235837,1.919862177,5.8,0.0783
2017/8/24 5:00,56.1,95,54.8,3.57,6.86,1.762782545,1.902408885,6,0.0821
2017/8/24 6:00,55.7,92,53.5,3.73,6.9,1.710422667,1.8675023,6.6,0.0864
2017/8/24 7:00,57.1,89,53.9,4.14,7.16,1.710422667,1.832595715,7.1,0.0907
2017/8/24 8:00,59.5,84,54.7,4.85,6.68,1.815142422,1.8675023,9,0.095
2017/8/24 9:00,62.4,79,55.9,5.13,6.82,1.93731547,1.954768762,9.8,0.0993
2017/8/24 10:00,65.8,74,57.3,5.16,6.85,1.954768762,1.972222055,10.2,0.1036
2017/8/24 11:00,68.6,70,58.3,5.55,7.25,1.972222055,1.989675347,10.8,0.1079
2017/8/24 12:00,70.8,66,58.8,5.86,7.69,2.00712864,2.024581932,11.4,0.1317
2017/8/24 13:00,72,64,59,6.09,8.01,1.972222055,1.989675347,11.8,0.175
2017/8/24 14:00,72.9,61,58.5,6.32,8.37,1.972222055,2.00712864,12.1,0.2183
2017/8/24 15:00,72.8,60,58,6.32,8.33,1.972222055,1.989675347,12.1,0.2617
2017/8/24 16:00,72.3,60,57.5,6.17,8.27,2.00712864,2.042035225,11.9,0.305
2017/8/24 17:00,71.5,58,55.9,5.98,8.17,1.93731547,1.954768762,11.4,0.3483
2017/8/24 18:00,70.3,62,56.5,4.92,7.56,1.989675347,2.024581932,10.8,0.3569
2017/8/24 19:00,67.6,67,56,4.18,7.47,1.93731547,2.00712864,8.6,0.3308
2017/8/24 20:00,64.9,71,55.4,4.37,8.19,1.919862177,1.989675347,7.2,0.3047
2017/8/24 21:00,63.1,79,56.4,4.97,9.04,2.00712864,2.059488517,8.5,0.2785
2017/8/24 22:00,61.6,85,57.1,4.77,8.77,2.14675498,2.181661565,8.5,0.2524
2017/8/24 23:00,60.2,92,57.8,4.38,8.18,2.181661565,2.251474735,8.2,0.2262
2017/8/25 0:00,59.4,95,57.9,3.94,7.47,2.199114858,2.251474735,7.5,0.2001
2017/8/25 1:00,58.8,96,57.7,3.64,7.02,2.129301687,2.199114858,6.7,0.174
2017/8/25 2:00,58.6,96,57.6,3.62,6.96,2.059488517,2.129301687,6.2,0.1478
